StartDate,EndDate,TS,Gend,Ex,susp_code,Inst.tot,Cont.tot,distA,distB,mfq1,mfq2,mfq3,mfq4,mfq5,mfq6,mfq7,mfq8,mfq9,mfq10,mfq11,mfq12,mfq13,mfq14,mfq15,mfq16,mfq17,mfq18,mfq19,mfq20,mfq21,mfq22,mfq23,mfq24,mfq25,mfq26,mfq27,mfq28,mfq29,relevance,severity,angry,warm,disgust,admire,rf1,rf2,rf3,rf4,rf5,rf6,rf7,rf8,rf9,rf10,rf11,rf12,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,ie1,ie2,ie3,ie4,ie5,ie6,ie7,ie8,ie9,ie10,ie11,ie12,ie13,ie14,ie15,ie16,ie17,ie18,ie19,ie20,sex,age,race,Q162_6_TEXT,ses,income,big,relaff,Q172_1_TEXT,Q172_10_TEXT,rel_if,pray,relserv,relint,pol_for,pol_econ,pol_soc,pol_rel,pol_or,enjoy,task,cond
4/15/2016 15:31,4/15/2016 17:27,4:45-5:45,2,3,3,8,,5,5,2,3,2,4,2,2,3,3,2,1,2,4,2,3,3,4,3,2,2,4,5,4,2,5,4,3,4,2,4,3,3,4,2,2,1,2,2,1,6,6,2,7,2,8,9,5,5,3,4,2,2,3,9,2,2,1,1,4,3,7,2,9,3,3,5,2,2,1,2,6,3,1,1,5,3,2,2,1,4,2,18,5,,2,7,2,2,,,1,1,2,2,3,2,1,5,5,1,Inst,Care
4/15/2016 17:41,4/15/2016 18:17,5:45-6:45,2,3,1,8,,5,5,5,4,2,3,5,3,2,5,4,2,4,6,4,3,3,4,6,6,5,5,3,5,4,6,5,1,6,5,6,2,2,1,3,2,1,6,7,9,1,9,1,9,5,1,5,8,1,4,1,3,4,5,8,3,7,7,8,1,6,3,7,1,8,1,1,9,2,1,4,1,1,8,9,8,1,6,7,6,1,2,19,5,,1,7,1,1,,Christian a follower of Jesus not divided by a specific religion,4,5,5,9,5,6,3,6,3,3,Inst,Purity
4/18/2016 12:16,4/18/2016 13:08,12:30-1:30,1,6,1,8,,5,5,5,5,4,6,5,6,5,6,6,5,6,6,6,6,5,4,6,5,5,4,6,5,5,5,2,3,5,5,6,4,3,2,3,1,1,8,2,8,5,8,6,4,8,2,3,2,1,2,3,6,2,6,8,4,7,3,5,2,5,3,6,3,6,7,6,7,7,4,8,3,6,7,8,5,4,2,8,8,9,1,18,1,,3,5,1,1,Non-Denominational,,5,5,5,7,5,2,3,2,4,3,Inst,Care
4/19/2016 12:44,4/19/2016 13:19,1:00-2:00,2,5,3,8,,5,5,3,3,2,3,2,3,2,3,2,2,2,3,2,3,4,3,3,3,3,2,4,3,2,4,4,4,4,4,3,4,1,1,1,2,1,4,4,4,6,3,2,6,4,5,5,4,6,4,9,5,5,6,5,6,6,5,6,5,5,5,5,5,3,5,4,4,4,5,5,6,4,6,6,5,5,5,4,4,5,2,19,5,,3,5,3,2,,,1,3,3,5,4,2,2,2,5,3,Inst,Care
4/19/2016 13:26,4/19/2016 14:28,2:00-3:00,2,5,3,8,,5,5,5,4,4,4,3,3,1,2,4,3,4,2,2,3,3,4,1,3,4,6,4,3,3,4,6,1,6,4,4,5,2,1,1,3,1,6,1,5,1,7,7,6,9,1,1,7,1,5,5,5,2,8,9,3,4,4,6,1,4,1,7,1,6,6,4,8,6,5,6,1,3,9,9,6,4,6,9,9,4,2,22,5,,1,7,1,1,Baptist,,1,6,4,9,7,7,7,7,1,3,Inst,Purity
4/19/2016 14:45,4/19/2016 15:28,3:00-4:00,1,6,2,8,,5,5,1,5,2,3,3,4,2,5,2,1,3,5,4,4,3,2,1,4,6,1,4,2,1,2,1,6,4,1,4,5,1,1,4,1,5,1,9,1,9,1,1,9,1,9,9,1,9,1,1,1,6,1,9,1,1,9,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,21,5,,4,3,2,8,,,1,1,1,1,1,1,1,1,7,3,Inst,Care
4/20/2016 12:16,4/20/2016 12:55,12:30-1:30,1,6,3,8,,5,5,3,5,4,5,4,6,4,5,5,5,4,6,5,5,4,4,3,4,5,4,4,6,6,6,5,1,6,,5,3,3,1,1,2,1,6,6,8,9,5,4,8,3,4,4,6,9,6,6,6,7,7,5,6,6,6,7,4,6,4,5,7,2,6,1,4,7,2,1,5,1,5,6,5,6,1,4,4,5,1,19,5,,,,1,,,,2,3,1,5,,,,,,3,Inst,Purity
4/21/2016 11:32,4/21/2016 12:12,12:00-1:00,2,5,3,8,,5,5,1,6,4,4,5,6,4,2,5,6,2,4,2,2,3,4,2,5,6,3,3,5,3,2,4,3,5,2,5,3,5,3,1,2,1,1,9,1,9,1,1,6,1,7,9,2,9,5,1,5,1,1,8,1,1,9,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,20,5,,2,6,2,7,,,1,1,1,1,5,5,3,2,3,3,Inst,Care
4/21/2016 12:48,4/21/2016 13:43,1:00-2:00,2,5,1,8,,6,4,5,4,4,4,4,5,4,5,6,2,3,5,5,5,6,5,6,6,5,4,5,4,4,3,5,2,6,5,5,5,3,3,2,2,2,8,2,7,3,6,6,2,5,2,1,8,6,4,2,2,3,4,7,4,4,4,5,6,4,1,8,2,9,8,7,7,6,3,8,2,4,7,6,7,3,6,7,8,5,2,20,5,,3,6,1,1,baptist,,4,5,5,7,4,5,5,6,3,1,Inst,Care
4/21/2016 13:27,4/21/2016 14:01,1:30-2:30,1,6,3,8,,5,5,4,5,2,4,4,3,4,4,4,4,4,5,5,4,4,5,3,4,5,4,5,4,4,3,4,2,5,3,5,2,2,1,1,3,1,9,7,9,5,6,7,7,7,2,2,8,9,8,5,4,8,8,9,8,8,9,6,9,5,2,5,2,2,2,7,7,6,6,5,4,2,9,6,5,6,6,5,8,4,1,19,5,,1,7,1,1,Baptist,,2,3,3,7,6,2,1,6,5,1,Inst,Purity
4/22/2016 16:40,4/22/2016 17:23,4:45-5:45,2,3,1,8,,5,5,3,5,2,5,5,5,5,5,3,4,5,5,5,5,5,3,5,6,5,6,6,5,5,5,5,4,5,5,5,5,2,1,2,1,3,4,7,5,8,6,6,7,4,6,7,5,5,5,6,6,6,6,6,4,6,4,6,5,6,6,5,8,5,6,6,4,4,6,5,5,5,4,4,5,6,5,5,5,5,2,19,2,,3,6,1,4,,,2,3,4,5,2,2,2,2,6,1,Inst,Care
4/25/2016 12:22,4/25/2016 13:04,12:30-1:30,1,6,3,8,,2,8,3,5,4,5,5,3,3,4,3,3,4,3,3,4,2,1,2,5,4,3,4,4,2,4,2,3,3,2,5,6,4,3,2,1,2,2,5,2,4,1,1,8,6,8,7,6,6,6,6,5,7,2,2,3,7,6,6,4,6,6,6,3,1,7,6,1,4,5,1,5,2,1,7,8,7,5,3,7,6,1,20,3,,3,6,3,7,,,1,1,1,8,6,3,3,4,4,1,Inst,Care
4/26/2016 10:53,4/26/2016 11:29,11:00-12:00,2,5,1,8,,5,5,3,6,4,4,4,6,5,4,6,4,5,6,6,5,3,4,5,6,4,3,5,6,5,4,4,3,6,4,5,2,4,1,1,2,1,4,6,4,6,5,3,8,4,6,5,4,5,5,4,5,5,5,6,4,5,5,5,4,5,8,5,6,5,5,4,4,4,6,5,5,5,6,4,5,5,5,5,5,5,2,18,2,,2,7,3,3,,,1,2,2,2,5,5,4,4,4,3,Inst,Purity
4/26/2016 14:27,4/26/2016 15:39,3:00-4:00,1,6,3,8,,5,5,5,2,2,4,5,5,2,4,5,2,4,2,2,4,4,3,6,5,1,5,5,5,4,5,6,1,6,5,6,1,3,1,1,2,1,8,2,9,1,7,9,6,9,1,2,8,2,7,4,4,3,3,9,5,6,4,5,4,5,1,8,1,9,9,9,8,1,4,8,2,2,8,8,5,1,1,9,8,3,1,19,5,,2,7,1,1,Baptist,,5,5,5,9,6,7,6,6,1,1,Inst,Purity
4/27/2016 12:20,4/27/2016 13:18,12:30-1:30,1,6,3,8,,7,3,5,4,2,5,6,4,1,5,4,5,3,6,5,2,1,3,5,5,5,2,4,5,5,4,4,5,5,4,5,2,2,2,4,1,3,6,6,8,5,8,5,6,6,2,5,6,6,6,7,6,4,6,9,2,6,4,4,3,6,4,5,4,4,4,5,6,6,4,3,4,5,3,6,4,3,3,6,7,4,1,19,2,,2,6,1,1,Baptist,,3,4,4,5,5,3,3,5,5,1,Inst,Care
4/28/2016 10:50,4/28/2016 11:33,11:00-12:00,2,5,3,8,,5,5,6,6,5,6,6,5,3,5,6,5,5,5,5,2,3,3,5,4,2,6,2,5,5,6,5,2,6,4,5,5,4,2,1,3,1,9,1,4,1,4,6,1,8,1,1,9,1,6,4,3,6,4,9,5,7,1,6,6,4,1,8,1,9,4,4,9,6,1,9,1,1,9,9,9,1,4,9,9,6,2,19,5,,3,3,1,1,non-denominational (Bible),,5,6,5,9,7,7,7,7,1,3,Inst,Care
4/28/2016 13:12,4/28/2016 13:56,1:30-2:30,1,6,1,8,,5,5,3,2,2,2,3,5,6,6,6,4,5,5,6,5,4,4,4,4,5,4,5,4,4,4,4,4,6,4,4,2,3,4,3,3,3,6,5,5,4,5,5,5,5,7,6,5,5,3,6,5,5,6,5,5,5,5,5,5,5,5,8,7,5,7,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,1,20,2,,2,7,1,4,,,3,2,2,5,5,6,5,4,3,1,Inst,Care
9/12/2016 7:53,9/12/2016 8:37,8:00-9:00,2,5,1,8,,5,5,3,4,3,5,5,5,5,5,4,4,5,5,5,5,5,4,5,5,6,4,5,5,5,5,6,4,6,4,5,4,2,1,2,3,5,5,6,5,5,5,4,6,4,4,5,4,6,6,6,6,5,6,5,5,6,5,6,4,5,6,5,6,5,6,6,5,6,5,6,6,5,6,5,4,5,5,5,6,6,2,18,5,,3,5,1,2,,,2,3,2,7,5,5,4,4,3,1,Inst,Purity
9/12/2016 8:37,9/12/2016 9:23,9:00-10:00,2,5,1,8,,5,5,4,6,4,6,6,6,6,6,6,6,4,6,6,4,5,2,5,6,6,5,5,6,3,3,6,5,6,2,6,5,3,1,4,1,5,5,9,9,7,4,1,9,1,1,9,1,9,9,9,6,6,9,1,1,9,9,9,1,5,5,4,9,1,9,4,4,9,4,4,7,1,7,5,9,5,1,3,4,4,2,20,5,,3,5,1,2,,,2,4,2,5,7,7,1,1,4,1,Inst,Care
9/13/2016 12:18,9/13/2016 13:00,12:30-1:30,2,2,3,8,,5,5,3,3,2,5,4,5,4,5,4,4,4,6,5,3,4,4,6,6,5,4,5,5,3,4,5,3,6,5,6,4,3,3,2,2,1,6,4,5,3,7,4,2,5,4,2,6,1,9,6,4,2,2,9,4,6,3,3,2,2,2,6,4,9,7,8,8,5,3,6,2,2,5,6,5,3,5,7,8,4,2,18,5,,1,7,1,1,Church of Christ,,5,5,6,7,4,4,6,6,3,1,Inst,Care
9/13/2016 14:10,9/13/2016 15:18,2:30-3:30,2,2,1,8,,4,6,1,4,1,6,5,6,5,1,2,1,4,5,6,5,5,1,5,5,6,4,6,5,2,3,1,4,6,3,2,4,4,1,1,4,1,1,9,1,9,1,1,9,1,8,9,9,9,1,2,9,1,4,9,1,3,1,2,1,1,9,2,9,1,9,4,1,5,1,8,8,1,1,1,1,7,1,1,1,9,2,18,5,,2,7,2,9,,,,2,2,1,2,2,2,1,6,3,Inst,Purity
9/15/2016 11:48,9/15/2016 12:47,12:00-1:00,2,4,2,8,,5,5,6,4,1,4,5,5,5,3,4,2,4,2,2,1,4,4,6,4,2,4,3,4,5,5,5,4,6,5,4,5,2,2,2,1,1,4,3,9,1,5,9,1,9,1,1,9,1,9,1,1,3,2,2,5,7,3,2,2,6,1,9,1,9,4,9,9,6,1,3,1,3,9,9,5,1,9,9,9,3,2,18,4,,3,6,1,1,Southern Baptist,,5,6,6,9,7,7,7,7,1,1,Inst,Care
9/19/2016 12:21,9/19/2016 13:52,1:30-2:30,2,5,2,8,,5,5,6,5,5,5,4,4,4,3,5,5,6,4,4,3,5,5,6,5,4,5,5,6,5,4,6,1,6,5,5,4,2,1,2,2,1,8,1,2,1,7,4,2,8,3,1,8,2,9,2,2,6,5,5,6,5,4,5,4,4,4,6,1,9,7,2,9,9,5,9,2,2,6,9,5,1,5,6,7,8,2,18,5,,2,7,1,1,Baptist,,4,5,5,7,6,6,6,6,2,1,Inst,Care
9/19/2016 13:52,9/19/2016 14:57,2:30-3:30,2,5,1,8,,5,5,6,5,4,6,5,5,4,5,5,2,3,4,5,5,5,5,5,6,4,6,4,5,5,5,5,4,6,6,5,5,1,1,3,1,3,9,1,4,5,9,8,6,9,4,4,9,1,4,4,4,6,6,9,6,6,3,3,7,7,4,6,4,6,5,4,7,6,6,6,2,2,8,8,6,1,6,8,8,4,2,19,5,,2,6,1,1,Baptist,,4,5,5,9,6,6,6,6,3,3,Inst,Purity
9/20/2016 8:55,9/20/2016 9:43,9:15-10:15,2,5,2,8,,5,5,6,5,3,6,5,5,4,6,4,2,4,5,5,3,4,4,6,5,3,5,5,5,4,5,3,3,5,5,5,2,2,4,1,3,1,8,4,6,1,8,5,3,9,1,3,9,1,8,3,4,2,6,9,4,7,2,3,6,4,1,9,1,9,6,2,8,3,4,8,1,2,7,9,6,2,2,8,8,4,2,20,5,,2,5,1,1,Baptist,,5,6,6,9,3,4,6,7,3,1,Inst,Care
9/20/2016 12:21,9/20/2016 12:57,12:30-1:30,2,2,1,8,,5,5,4,5,4,6,6,6,4,6,6,6,6,6,6,5,4,3,6,5,6,2,6,4,3,5,4,2,6,5,5,3,3,3,1,2,1,2,8,3,9,4,2,7,1,6,5,4,9,5,9,5,5,8,5,1,6,7,8,5,5,9,5,9,4,8,5,8,7,5,5,7,5,1,4,5,7,5,2,2,6,2,18,5,,2,7,3,2,,,2,3,4,6,4,4,4,4,4,1,Inst,Care
9/20/2016 15:25,9/20/2016 16:12,3:30-4:30,1,6,1,8,,7,3,1,5,4,3,5,4,3,5,3,4,5,6,4,5,2,2,2,5,2,3,4,5,5,5,2,2,6,4,6,2,1,1,1,1,2,1,9,1,9,1,1,9,1,9,9,1,9,5,1,9,2,5,9,1,5,2,5,1,5,5,5,9,1,6,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,19,2,,2,7,2,8,,,1,1,2,1,3,5,5,1,5,3,Inst,Care
9/21/2016 7:50,9/21/2016 8:28,8:00-9:00,2,5,5,8,,5,5,6,5,1,5,6,5,3,4,2,4,4,5,4,5,4,4,4,4,1,5,5,5,4,4,5,1,6,6,4,2,1,1,1,2,1,6,2,9,1,8,1,1,8,1,1,9,1,8,5,4,6,5,7,5,8,4,4,6,3,1,9,1,9,4,1,9,6,3,9,1,3,9,9,7,1,1,9,9,4,2,18,5,,2,7,1,1,non-denominational Christian ,,5,6,6,9,5,5,7,7,3,3,Inst,Purity
9/22/2016 11:55,9/22/2016 13:43,12:00-1:00,2,4,2,8,,5,5,1,4,4,6,5,4,4,5,3,4,5,6,5,5,5,2,3,4,2,4,1,5,2,5,5,1,5,1,4,3,3,2,2,2,2,2,8,1,9,1,1,7,1,8,8,2,9,2,2,2,1,1,8,1,2,4,2,1,2,8,2,8,1,2,4,1,1,2,4,8,6,1,1,2,3,5,1,1,3,2,19,5,,2,7,3,7,,,1,1,1,2,4,5,3,4,5,3,Inst,Care
9/22/2016 13:43,9/27/2016 11:10,2:00-3:00,2,4,1,8,,5,5,6,6,5,6,6,6,5,6,6,4,6,6,6,6,4,3,3,6,5,3,2,5,4,5,5,3,6,6,5,4,5,1,2,4,1,9,1,1,1,9,9,1,5,1,4,9,1,9,4,5,9,7,9,9,9,1,9,9,5,1,9,1,9,6,4,9,9,9,9,4,4,9,9,9,9,8,9,9,9,2,18,3,,2,7,1,1,Baptist,,4,6,5,8,4,4,4,4,4,1,Inst,Purity
9/23/2016 13:28,9/23/2016 15:03,2:00-3:00,2,3,4,8,,5,5,6,5,5,6,6,6,5,6,6,4,6,6,6,5,5,3,6,6,5,5,4,5,3,5,5,3,6,5,5,3,4,3,4,3,2,9,2,9,1,4,2,5,9,1,1,9,6,9,3,6,4,5,9,6,6,1,6,3,3,1,9,1,9,4,2,9,6,2,7,1,1,8,6,6,1,1,9,8,4,2,20,5,,2,7,1,1,Southern Baptist,,3,6,5,9,5,5,6,6,2,1,Inst,Care
9/27/2016 9:19,9/27/2016 9:55,9:30-10:30,2,5,1,8,,5,5,3,3,3,4,3,4,4,3,3,5,5,5,5,5,5,5,4,5,5,4,6,4,5,4,3,3,5,5,4,1,1,1,1,1,1,6,6,5,4,5,6,7,5,4,4,6,6,5,6,6,4,4,5,4,6,4,6,4,5,6,4,4,4,6,4,5,5,6,6,6,4,4,6,5,4,4,4,4,4,2,19,6,Biracial ,4,3,1,2,,,3,5,3,5,4,4,3,3,6,1,Inst,Purity
9/27/2016 12:48,9/29/2016 12:14,2:00-3:00,2,2,1,8,,5,5,4,5,2,3,3,3,2,4,3,3,4,4,3,3,2,3,5,6,5,6,5,6,5,6,3,2,5,4,5,2,1,1,1,2,1,6,4,8,2,5,7,6,5,1,4,6,5,6,4,5,6,4,6,8,9,4,6,7,5,4,6,4,5,4,4,5,7,4,4,5,4,6,4,6,4,6,4,6,6,2,18,3,,3,5,1,1,Non-denominational,,2,3,3,5,4,4,5,4,4,3,Inst,Purity
9/27/2016 16:11,9/27/2016 17:04,4:30-5:30,1,6,1,8,,7,3,3,5,4,6,6,5,4,5,5,3,4,5,5,3,3,4,6,6,5,3,5,6,6,6,2,3,4,4,5,5,2,1,3,2,2,1,9,5,9,4,4,7,3,8,5,4,8,6,2,5,4,6,8,2,6,7,6,4,6,7,6,9,3,6,4,4,6,4,6,7,3,5,6,7,3,4,6,3,6,1,22,2,,2,5,3,9,,,,2,1,2,3,5,2,4,5,3,Inst,Care
9/29/2016 12:14,9/29/2016 13:43,12:30-1:30,2,2,1,8,,5,5,5,5,5,5,5,5,5,5,3,4,4,5,5,5,4,4,5,5,5,5,5,5,5,6,5,2,6,4,5,4,1,1,3,1,2,5,4,7,2,2,4,4,6,2,2,5,3,6,3,3,3,3,5,7,7,5,6,6,6,4,6,4,6,5,5,7,7,7,6,4,4,4,8,6,6,7,6,6,5,2,18,5,,3,5,1,1,Assemblies of God,,3,5,3,8,6,6,6,6,2,1,Inst,Care
10/4/2016 12:11,10/4/2016 13:51,12:30-1:30,2,2,2,8,,5,5,4,5,3,5,5,4,4,6,3,5,3,5,5,5,5,4,2,5,4,3,6,4,5,4,5,1,6,4,5,3,4,3,1,2,1,8,4,9,2,7,3,1,7,2,2,7,1,8,5,2,7,4,6,6,4,4,6,6,4,6,6,3,7,5,6,6,6,5,6,6,6,7,4,6,7,6,7,8,6,2,18,5,,3,6,1,1,,,4,4,6,7,6,7,6,6,2,3,Inst,Care
10/4/2016 13:51,10/4/2016 14:47,2:30-3:30,2,2,3,8,,5,5,1,6,2,5,6,5,3,4,4,3,4,6,6,4,4,3,5,5,4,2,6,3,2,3,3,4,4,1,3,2,2,1,1,1,1,1,5,1,9,1,1,9,1,9,9,1,9,5,1,5,5,5,8,1,5,5,5,5,6,9,4,9,1,1,2,3,1,5,5,9,5,1,1,1,5,5,5,5,2,2,18,5,,2,5,2,8,,,,1,2,6,3,3,3,3,5,3,Inst,Purity
10/4/2016 15:08,10/4/2016 16:09,3:30-4:30,1,6,3,8,,5,5,4,5,5,6,5,4,2,3,3,4,5,5,5,2,3,4,4,5,3,3,4,4,3,5,4,4,6,4,6,5,3,1,2,1,2,6,6,4,5,6,5,6,5,3,5,6,6,4,5,5,4,5,7,6,4,3,3,3,7,6,6,5,7,6,8,5,7,5,7,6,6,7,6,3,3,5,4,6,6,1,19,2,,3,5,1,2,,,3,4,5,6,5,6,3,5,4,3,Inst,Care
10/6/2016 12:08,10/6/2016 13:14,12:30-1:30,2,2,3,8,,5,5,5,5,4,6,6,5,5,6,6,5,5,6,6,6,5,2,2,5,3,2,4,4,3,6,4,2,4,6,6,4,1,1,1,2,1,3,2,1,9,2,1,6,2,7,4,2,6,9,7,9,4,9,7,3,9,9,5,5,7,1,6,5,9,6,9,9,6,4,9,1,6,7,1,1,1,6,8,5,6,2,19,5,,1,7,1,1,Baptist,,4,4,5,9,4,6,2,2,4,3,Inst,Purity
10/6/2016 12:54,10/11/2016 11:34,1:00-2:00,2,4,1,8,,4,6,2,4,2,6,5,5,3,4,2,5,4,5,4,3,2,3,5,5,3,6,6,6,6,6,5,3,6,4,5,6,3,4,1,4,1,5,8,4,8,5,4,6,3,6,5,4,9,6,6,5,7,6,5,4,4,6,6,7,6,6,6,7,4,8,6,4,6,6,6,7,4,4,4,3,4,4,4,3,6,2,19,5,,3,5,1,1,Baptist,,1,3,2,5,5,4,4,5,4,1,Inst,Care
10/11/2016 12:46,10/11/2016 13:32,1:00-2:00,2,4,4,7,,1,9,4,6,1,5,6,6,5,4,6,3,5,4,4,6,5,4,6,6,6,6,4,1,5,5,5,1,6,5,5,2,3,3,1,4,1,6,5,9,5,7,9,5,9,1,1,5,2,9,3,4,1,1,9,9,9,7,6,1,1,9,5,2,5,6,5,6,9,3,9,8,2,9,8,5,8,4,9,9,6,2,18,5,,1,6,1,1,Baptist,,3,3,5,7,5,7,5,7,2,1,Inst,Purity
10/13/2016 12:04,10/13/2016 13:47,1:30-2:30,2,2,1,8,,4,6,2,5,4,5,4,5,5,5,3,3,5,5,5,4,4,3,2,2,6,2,5,4,4,4,4,4,5,4,6,4,3,2,2,3,2,5,8,2,7,4,2,7,3,5,6,3,9,6,5,5,5,5,6,4,4,6,4,4,5,7,2,5,2,2,6,4,3,3,3,3,3,2,1,4,5,2,2,2,2,2,21,2,,2,5,2,7,,,1,1,3,3,4,4,2,3,6,2,Inst,Purity
10/14/2016 8:50,10/14/2016 9:34,9:00-10:00,2,5,1,8,,4,6,4,5,2,5,4,3,2,4,5,5,4,4,3,2,4,5,5,4,6,4,5,6,4,5,5,3,5,4,5,3,2,3,2,1,1,4,2,7,1,5,2,1,7,2,4,6,6,8,5,6,4,6,5,4,8,6,8,3,7,5,6,3,8,4,5,5,6,3,5,4,5,7,6,5,4,5,6,6,3,2,19,5,,2,5,1,1,Baptist,,3,3,6,7,3,5,3,5,4,1,Inst,Care
10/18/2016 9:07,10/18/2016 10:01,9:30-10:30,2,5,2,8,,5,5,6,5,5,6,6,6,4,5,5,5,5,6,6,5,3,3,6,5,4,4,5,3,3,3,5,4,6,5,4,2,2,1,1,2,1,8,2,8,3,9,6,4,5,4,2,8,9,9,4,5,6,2,4,2,2,8,9,9,5,4,9,3,6,9,9,7,8,1,9,5,1,9,4,4,6,5,6,6,9,2,19,5,,2,6,1,1,Christian,,2,6,5,8,4,4,2,2,5,1,Inst,Purity
10/18/2016 13:53,10/18/2016 14:44,2:30-3:30,2,2,1,8,,5,5,1,5,3,5,5,5,5,5,5,4,4,5,5,4,4,4,3,3,5,4,6,4,4,3,4,4,4,4,5,3,2,1,1,3,1,1,9,1,9,1,1,5,1,9,9,1,9,9,6,6,4,6,5,4,6,4,6,5,4,9,1,9,1,5,1,1,1,5,5,5,1,1,1,1,6,1,6,1,1,2,19,5,,2,7,2,9,,,,1,1,1,6,6,1,2,4,3,Inst,Purity
10/18/2016 15:06,10/18/2016 16:11,3:30-4:30,1,6,3,8,,4,6,4,5,4,6,6,5,5,5,4,4,6,4,4,4,5,2,3,4,3,4,5,4,3,4,5,3,6,4,4,4,2,1,1,3,2,6,2,9,2,3,6,4,6,1,3,9,1,3,2,5,6,2,9,7,8,6,6,3,4,4,6,1,9,3,5,8,7,2,4,2,1,6,6,6,5,6,8,7,1,1,20,2,,3,6,1,1,Non-denominational,,2,6,5,6,3,5,5,6,3,3,Inst,Purity
10/19/2016 13:08,10/19/2016 14:20,1:30-2:30,2,7,3,8,,7,3,5,4,5,5,5,5,4,4,5,4,5,5,4,4,5,4,6,5,4,2,4,4,2,4,4,1,3,4,5,2,3,1,1,3,1,6,5,7,4,6,6,5,3,4,3,5,7,6,5,4,4,7,6,6,6,4,5,4,4,4,6,4,5,4,4,6,6,4,6,6,4,6,6,5,4,5,6,6,5,2,20,5,,1,7,1,2,,,3,4,3,7,5,6,4,5,2,3,Inst,Purity
10/20/2016 12:18,10/20/2016 13:28,12:30-1:30,2,4,1,8,,1,9,2,6,4,6,5,5,2,5,1,2,5,5,5,2,2,3,1,5,6,1,6,3,4,6,3,2,6,1,3,1,4,4,1,4,1,5,3,1,6,4,1,8,1,9,5,4,9,4,1,1,4,1,9,6,1,1,1,1,3,6,6,5,1,6,4,4,6,6,1,9,1,6,1,1,1,1,4,6,9,2,19,3,,2,5,1,2,,,3,4,1,3,5,3,1,7,6,3,Inst,Care
10/25/2016 9:14,10/25/2016 10:09,9:30-10:30,2,5,1,8,,5,5,3,3,3,5,4,5,5,5,4,5,5,4,4,4,6,5,5,5,5,5,5,5,2,6,5,2,6,5,4,5,1,1,3,1,2,5,7,6,4,5,5,4,7,4,3,6,5,9,3,6,3,6,6,5,6,4,5,3,4,4,6,4,9,4,4,8,5,4,4,4,4,6,6,5,4,6,6,6,4,2,19,5,,2,6,1,1,methodist,,5,6,6,7,5,5,5,6,3,1,Inst,Purity
10/25/2016 15:08,10/25/2016 15:48,3:30-4:30,1,6,4,8,,5,5,2,4,4,4,4,5,4,4,5,4,6,6,6,4,3,4,2,4,4,3,4,4,3,3,5,2,6,4,4,2,2,1,1,4,4,6,1,8,2,5,5,6,9,1,3,8,2,8,5,3,4,5,9,8,5,3,6,7,4,3,6,2,9,4,2,3,6,6,6,4,2,5,6,5,6,1,8,9,3,1,19,2,,2,6,1,1,Baptist,,3,4,5,8,2,2,7,7,2,1,Inst,Purity
10/26/2016 8:18,10/26/2016 9:01,8:30-9:30,2,7,3,8,,5,5,4,5,3,6,5,6,4,6,5,4,5,6,6,4,3,2,5,5,4,3,6,4,4,5,5,5,5,4,4,2,1,1,3,2,2,6,6,4,9,6,2,7,3,5,8,6,7,7,6,5,7,6,2,4,8,8,8,8,7,6,5,9,4,5,3,4,6,3,6,5,1,4,6,4,6,3,3,3,6,2,19,5,,3,6,1,1,Methodist,,2,3,4,6,2,5,1,1,6,3,Inst,Purity
10/27/2016 9:25,10/27/2016 10:05,9:30-10:30,2,5,1,8,,5,5,5,5,3,5,5,4,5,5,5,4,5,5,5,3,4,4,5,5,5,5,4,4,3,5,4,4,5,4,5,2,2,2,2,2,1,8,5,9,3,5,4,2,8,1,2,5,6,8,6,6,3,6,3,4,4,4,6,4,6,3,6,2,8,2,5,7,4,4,3,4,3,6,6,6,6,5,7,6,5,2,19,5,,2,5,1,1,baptist ,,3,5,5,7,4,5,3,5,4,1,Inst,Care
10/28/2016 13:18,10/28/2016 14:04,1:30-2:30,2,7,1,8,,5,5,5,4,2,4,4,4,5,5,5,4,5,4,4,5,5,5,5,4,5,4,6,6,3,2,6,1,6,4,5,6,3,3,2,2,1,9,9,5,1,4,9,1,9,1,5,9,1,9,4,7,3,7,9,5,9,2,2,2,4,1,9,1,9,7,3,9,6,1,9,1,2,8,8,8,2,1,9,9,1,2,19,5,,1,7,1,1,Baptist,,5,6,6,9,7,7,6,7,1,1,Inst,Care
10/28/2016 13:58,10/28/2016 14:39,2:00-3:00,2,3,3,8,,5,5,6,5,3,6,6,5,2,6,5,4,5,6,6,3,2,4,5,6,6,3,5,5,4,5,6,5,6,5,3,2,1,1,1,1,1,6,2,9,5,6,4,9,5,1,4,5,4,7,9,9,6,9,4,2,9,7,9,4,9,3,9,5,9,2,3,8,6,3,7,1,1,9,7,9,4,2,8,8,3,2,20,5,,2,5,1,1,Baptist,,4,5,5,9,5,5,3,6,3,3,Inst,Purity
